"model","mean_lifespan","var_lifespan","skew_lifespan","mean_LRO","var_LRO","skew_LRO","species","sheet"
"Senescence",4.54833333333333,2.50766388888889,0.26651955706375,1.00247666666667,1.23158316078889,1.24316632912376,"Rupicapra rupicapra","Rupicapra rupicapra"
"No-senescence",4.71225925925926,3.71631374348424,1.14290923320251,1.08866362962963,1.49725765000782,1.43767441114998,"Rupicapra rupicapra","Rupicapra rupicapra"
"No-actuarial/Yes-reproductive",4.71225925925926,3.71631374348424,1.14290923320251,1.02461932595744,1.284178294479,1.25916159597807,"Rupicapra rupicapra","Rupicapra rupicapra"
"Yes-actuarial/No-reproductive",4.54833333333333,2.50766388888889,0.26651955706375,1.03406220761712,1.30832300929696,1.27722911516968,"Rupicapra rupicapra","Rupicapra rupicapra"
