"model","mean_lifespan","var_lifespan","skew_lifespan","mean_LRO","var_LRO","skew_LRO","species","sheet"
"Senescence",4.72420823341118,27.5674217528716,1.09123633363357,1.14854660514698,4.28887972233668,1.89201399068466,"Panthera leo","Panthera leo"
"No-senescence",4.80922059192891,30.6046192896543,1.35419324810101,1.21461661404718,5.02402814347513,2.08307698437216,"Panthera leo","Panthera leo"
"No-actuarial/Yes-reproductive",4.80922059192891,30.6046192896543,1.35419324810101,1.14121387273313,4.24079718057048,1.89834069050498,"Panthera leo","Panthera leo"
"Yes-actuarial/No-reproductive",4.72420823341118,27.5674217528716,1.09123633363357,1.1845939716729,4.61086921121072,1.92436707195469,"Panthera leo","Panthera leo"
