"model","mean_lifespan","var_lifespan","skew_lifespan","mean_LRO","var_LRO","skew_LRO","species","sheet"
"Senescence",4.55031295137217,17.9903670180942,1.36845570117938,0.105440539239287,0.133932452472791,4.06668834121894,"Cygnus olor","Cygnus olor"
"No-senescence",4.5529558057935,19.4266291184579,1.86031225933525,0.107747408236146,0.142812777450157,4.27239493224519,"Cygnus olor","Cygnus olor"
"No-actuarial/Yes-reproductive",4.5529558057935,19.4266291184579,1.86031225933525,0.102136510499899,0.128691179276839,4.10696703130006,"Cygnus olor","Cygnus olor"
"Yes-actuarial/No-reproductive",4.55031295137217,17.9903670180942,1.36845570117938,0.107611199585201,0.138877767036662,4.10030447215258,"Cygnus olor","Cygnus olor"
