"age","sx","fx"
0,0.9999,0
1,0.741573033707865,0.0224719101123595
2,0.863636363636364,0.666666666666667
3,0.947368421052632,0.640350877192982
4,0.925925925925926,0.62962962962963
5,0.9,0.46
6,0.911111111111111,0.5
7,0.780487804878049,0.475609756097561
8,0.8125,0.40625
9,0.769230769230769,0.365384615384615
10,0.6,0.3
11,0.75,0.375
12,0.444444444444444,0.333333333333333
13,0,0.625
