"age","sx","fx"
0,0.752380952380952,0.158
3,0.835443037974684,0.399514285714286
6,0.757575757575758,0.495819047619048
9,0.68,0.887809523809524
12,0.5,0.287409523809524
15,0.705882352941177,0.906619047619048
18,0.833333333333333,0.720780952380952
21,0.8,0.15047619047619
24,0.5,0
27,0,0
