"model","mean_lifespan","var_lifespan","skew_lifespan","mean_LRO","var_LRO","skew_LRO","species","sheet"
"Senescence",1.49924130026257,1.26607300502342,2.82874319015886,0.0289750479676405,0.0405467906723924,8.59136094034658,"Lacerta vivipara","Lacerta vivipara"
"No-senescence",1.4971899498304,1.24166165791349,2.75264122987917,0.0289017538372043,0.0403446130582894,8.57871128922497,"Lacerta vivipara","Lacerta vivipara"
"No-actuarial/Yes-reproductive",1.4971899498304,1.24166165791349,2.75264122987917,0.028635344336072,0.0396839906732929,8.5502360808811,"Lacerta vivipara","Lacerta vivipara"
"Yes-actuarial/No-reproductive",1.49924130026257,1.26607300502342,2.82874319015886,0.0292605420794749,0.0412753327127647,8.62471862247066,"Lacerta vivipara","Lacerta vivipara"
