"age","sx","fx"
0,0.525700934579439,0
1,0.426666666666667,0
2,0.645833333333333,0.0572916666666667
3,0.741935483870968,0.129032258064516
4,0.760869565217391,0.206521739130435
5,0.8,0.214285714285714
6,0.607142857142857,0.214285714285714
7,0.882352941176471,0.147058823529412
8,0.666666666666667,0.266666666666667
9,0.7,0.15
10,0.571428571428571,0.285714285714286
11,0,0.125
