"model","mean_lifespan","var_lifespan","skew_lifespan","mean_LRO","var_LRO","skew_LRO","species","sheet"
"Senescence",86.1031251054603,163.023829556036,-1.88792924286923,1.31262272114258,1.32029902178156,0.874561357812873,"Homo sapiens (Japan2009Female)","Homo sapiens (Japan2009Female)"
"No-senescence",87.1153436991442,3258.95371021684,1.99064029414317,1.40253006822788,1.87112695230674,1.34119173098815,"Homo sapiens (Japan2009Female)","Homo sapiens (Japan2009Female)"
"No-actuarial/Yes-reproductive",87.1153436991442,3258.95371021684,1.99064029414317,1.27854064420154,1.29564348439655,0.894122554238567,"Homo sapiens (Japan2009Female)","Homo sapiens (Japan2009Female)"
"Yes-actuarial/No-reproductive",86.1031251054603,163.023829556036,-1.88792924286923,1.39045292896003,1.41826890570444,0.864349391785824,"Homo sapiens (Japan2009Female)","Homo sapiens (Japan2009Female)"
