"model","mean_lifespan","var_lifespan","skew_lifespan","mean_LRO","var_LRO","skew_LRO","species","sheet"
"Senescence",3.25782855971081,41.8000688322586,3.62762035872781,2.35921208355526,194.536084467861,8.85387941710405,"Crocodylus johnsoni","Crocodylus johnsoni"
"No-senescence-peak",3.25782855971081,41.8000688322586,3.62762035872781,2.35921208355526,194.536084467861,8.85387941710405,"Crocodylus johnsoni","Crocodylus johnsoni"
"No-senescence-early",3.29190437808472,44.0109467967443,3.7677120151265,2.45238988933883,194.658724132799,8.49944354458015,"Crocodylus johnsoni","Crocodylus johnsoni"
"No-senescence-late",3.25782855971081,41.8000688322586,3.62762035872781,2.35921208355526,194.536084467861,8.85387941710405,"Crocodylus johnsoni","Crocodylus johnsoni"
