"model","mean_lifespan","var_lifespan","skew_lifespan","mean_LRO","var_LRO","skew_LRO","species","sheet"
"Senescence",6.67358988764045,15.9965699216955,0.243108176854049,2.47166292134832,6.26242645787891,0.887903433379316,"Capreolus capreolus","Capreolus capreolus"
"No-senescence-peak",6.77776741573034,32.8336123720537,2.05830662344388,2.63201460674158,11.83690818511,2.11811655440696,"Capreolus capreolus","Capreolus capreolus"
"No-senescence-early",6.77776741573034,32.8336123720537,2.05830662344388,2.63201460674158,11.83690818511,2.11811655440696,"Capreolus capreolus","Capreolus capreolus"
"No-senescence-late",6.67358988764045,15.9965699216955,0.243108176854049,2.47166292134832,6.26242645787891,0.887903433379316,"Capreolus capreolus","Capreolus capreolus"
