"model","mean_lifespan","var_lifespan","skew_lifespan","mean_LRO","var_LRO","skew_LRO","species","sheet"
"Senescence",86.9205864802368,178.362044771866,-2.17332879640374,1.30983996097376,1.32114495832631,0.875974931064934,"Homo sapiens (Japan2009Female)","Homo sapiens (Japan2009Female)"
"No-senescence-peak",87.930659170502,3268.09947616464,1.98027731686152,1.39955670448323,1.87132155433153,1.34237555908368,"Homo sapiens (Japan2009Female)","Homo sapiens (Japan2009Female)"
"No-senescence-early",87.9339374104993,3847.2031046439,1.98745883890124,1.39517775612391,2.61666455150428,1.82990389167359,"Homo sapiens (Japan2009Female)","Homo sapiens (Japan2009Female)"
"No-senescence-late",87.9203430510828,2840.40455467011,1.97188845162256,1.39925513288019,1.51562338372613,0.965532153535127,"Homo sapiens (Japan2009Female)","Homo sapiens (Japan2009Female)"
