"model","mean_lifespan","var_lifespan","skew_lifespan","mean_LRO","var_LRO","skew_LRO","species","sheet"
"Senescence",2.18688523207765,3.29133455116382,1.8370160129296,4.81797125736498,31.6187504392237,1.92014281423438,"Accipiter nisus","Accipiter nisus"
"No-senescence-peak",2.19782903259465,3.47069862852473,2.03552399917945,4.90755814007188,35.4757358952109,2.22117395836845,"Accipiter nisus","Accipiter nisus"
"No-senescence-early",2.19806139834899,3.67779881222784,2.42711686618368,4.6608763286749,30.6859687658597,2.48055281126335,"Accipiter nisus","Accipiter nisus"
"No-senescence-late",2.18892479708051,3.32518866678336,1.87679592128772,4.84500299205371,32.6774476415071,1.99194330048261,"Accipiter nisus","Accipiter nisus"
